Country,IND,SEX,AGE,TIME,Unit,Value
Netherlands,EMP1,ALL_PERSONS,1564,2000,Percentage,74.3
Norway,EMP2,ALL_PERSONS,2554,1990,Percentage,82.2
Ireland,EMP2,MEN,5564,2000,Percentage,63.4
OECD - Average,EMP8,MEN,2554,2010,Percentage,8.8
Czech Republic,EMP2,MEN,5564,2005,Percentage,59.4
Denmark,EMP2,WOMEN,1564,2013,Percentage,70.0
Belgium,EMP2,ALL_PERSONS,2554,2011,Percentage,79.3
United States,EMP2,WOMEN,TOTAL,2013,Percentage,53.2
Spain,EMP3,ALL_PERSONS,1524,2011,Percentage,46.2
New Zealand,EMP2,WOMEN,1564,2012,Percentage,66.8
India,EMP2,WOMEN,TOTAL,2005,Percentage,35.5
Hungary,EMP8,MEN,2554,2010,Percentage,9.4
Australia,EMP7,ALL_PERSONS,1564,2010,Percentage,67.4
Japan,EMP2,WOMEN,5564,2000,Percentage,47.9
United Kingdom,EMP8,WOMEN,5564,2010,Percentage,5.4
Germany,EMP3,WOMEN,1524,1990,Percentage,5.0
Australia,EMP2,MEN,2554,1990,Percentage,88.7
Turkey,EMP8,ALL_PERSONS,5564,2013,Percentage,16.5
Russia,EMP2,MEN,5564,2012,Percentage,58.1
OECD - Average,EMP1,MEN,1564,1990,Percentage,82.1
Czech Republic,EMP8,MEN,2554,2010,Percentage,5.1
Indonesia,EMP2,ALL_PERSONS,2554,2013,Percentage,76.1
France,EMP2,ALL_PERSONS,1524,2013,Percentage,28.4
Greece,EMP3,WOMEN,1524,1995,Percentage,37.7
Turkey,EMP6,MEN,55PLUS,2010,Percentage,0.7
Canada,EMP2,WOMEN,2554,2005,Percentage,76.5
United Kingdom,EMP6,ALL_PERSONS,1524,2012,Percentage,11.1
Austria,EMP6,MEN,2554,2005,Percentage,0.9
Poland,EMP8,ALL_PERSONS,5564,2013,Percentage,17.2
Slovenia,EMP1,MEN,1564,2010,Percentage,75.4
Austria,EMP3,ALL_PERSONS,1524,2005,Percentage,11.0
Estonia,EMP3,MEN,1524,2012,Percentage,20.8
Greece,EMP6,ALL_PERSONS,1524,2005,Percentage,5.4
Portugal,EMP1,WOMEN,1564,2013,Percentage,69.8
Czech Republic,EMP3,MEN,1524,2011,Percentage,18.1
Hungary,EMP3,MEN,1524,2011,Percentage,27.0
Finland,EMP2,ALL_PERSONS,5564,2010,Percentage,56.3
Iceland,EMP1,ALL_PERSONS,1564,2010,Percentage,85.5
Spain,EMP8,ALL_PERSONS,2554,2010,Percentage,23.6
Canada,EMP3,ALL_PERSONS,1524,2000,Percentage,12.7
Estonia,EMP1,ALL_PERSONS,1564,2005,Percentage,70.2
Netherlands,EMP6,MEN,1524,2011,Percentage,3.4
OECD - Average,EMP8,MEN,5564,2013,Percentage,8.1
Israel,EMP2,ALL_PERSONS,1564,2013,Percentage,67.1
Italy,EMP6,MEN,1524,2013,Percentage,15.1
Hungary,EMP5,ALL_PERSONS,TOTAL,2013,Percentage,4.9
Canada,EMP3,WOMEN,1524,2011,Percentage,12.4
United Kingdom,EMP1,WOMEN,1564,2013,Percentage,71.3
United States,EMP2,ALL_PERSONS,5564,2000,Percentage,57.8
Luxembourg,EMP5,ALL_PERSONS,TOTAL,2013,Percentage,15.3
United States,EMP7,ALL_PERSONS,1564,2013,Percentage,63.6
Sweden,EMP8,ALL_PERSONS,2554,2012,Percentage,11.7
Canada,EMP2,MEN,1564,2013,Percentage,75.2
Mexico,EMP8,MEN,2554,2000,Percentage,22.1
Belgium,EMP8,ALL_PERSONS,1524,2010,Percentage,30.4
Norway,EMP2,WOMEN,1524,1995,Percentage,47.3
Switzerland,EMP2,WOMEN,1524,1995,Percentage,60.8
Belgium,EMP3,WOMEN,1524,2005,Percentage,22.1
Greece,EMP2,WOMEN,2554,2012,Percentage,53.9
France,EMP8,WOMEN,2554,2012,Percentage,12.9
Czech Republic,EMP10,MEN,TOTAL,2013,Percentage,6.7
Norway,EMP6,WOMEN,1524,2011,Percentage,3.7
Australia,EMP1,MEN,1524,2010,Percentage,69.6
Israel,EMP6,MEN,1524,2012,Percentage,2.5
Denmark,EMP1,ALL_PERSONS,1564,1990,Percentage,82.4
Italy,EMP1,WOMEN,1564,1990,Percentage,44.0
Czech Republic,EMP8,MEN,2554,2013,Percentage,6.2
Chile,EMP2,ALL_PERSONS,1564,2010,Percentage,59.3
Ireland,EMP8,ALL_PERSONS,5564,2010,Percentage,6.6
Turkey,EMP10,MEN,TOTAL,2012,Percentage,6.3
Belgium,EMP6,ALL_PERSONS,1524,1995,Percentage,7.9
Slovak Republic,EMP8,WOMEN,1524,2012,Percentage,19.8
Spain,EMP8,WOMEN,1524,1995,Percentage,74.1
Switzerland,EMP1,WOMEN,TOTAL,2013,Percentage,61.1
United States,EMP2,MEN,5564,1990,Percentage,65.2
Estonia,EMP8,MEN,1524,2011,Percentage,14.5
India,EMP10,WOMEN,TOTAL,2013,Percentage,4.2
Austria,EMP3,ALL_PERSONS,1524,2011,Percentage,8.9
Austria,EMP2,MEN,5564,2012,Percentage,50.2
Sweden,EMP5,ALL_PERSONS,TOTAL,2013,Percentage,14.3
Ireland,EMP6,MEN,1524,2010,Percentage,11.6
Slovenia,EMP7,WOMEN,1564,1995,Percentage,0.0
Japan,EMP6,WOMEN,2554,2010,Percentage,9.5
Finland,EMP6,ALL_PERSONS,2554,2000,Percentage,3.2
Norway,EMP6,ALL_PERSONS,1524,2000,Percentage,2.6
Ireland,EMP8,ALL_PERSONS,5564,2013,Percentage,6.6
Hungary,EMP2,WOMEN,5564,1995,Percentage,9.2
Netherlands,EMP7,MEN,1564,2011,Percentage,70.9
Canada,EMP6,WOMEN,1524,1995,Percentage,14.1
Poland,EMP8,MEN,2554,2005,Percentage,23.4
Brazil,EMP2,WOMEN,2554,2013,Percentage,62.6
United Kingdom,EMP8,MEN,2554,2011,Percentage,4.3
Italy,EMP10,WOMEN,TOTAL,2012,Percentage,2.3
United Kingdom,EMP6,MEN,1524,2013,Percentage,9.8
Korea,EMP10,MEN,TOTAL,2011,Percentage,2.9
Russia,EMP1,WOMEN,1524,2005,Percentage,35.8
Belgium,EMP1,ALL_PERSONS,TOTAL,2013,Percentage,53.6
China (People's Republic of),EMP10,MEN,TOTAL,2011,Percentage,4.7
Switzerland,EMP1,ALL_PERSONS,1524,2010,Percentage,68.1
Turkey,EMP2,ALL_PERSONS,5564,1990,Percentage,42.7
Norway,EMP2,MEN,1524,2011,Percentage,50.5
Poland,EMP2,MEN,2554,2000,Percentage,77.6
New Zealand,EMP6,ALL_PERSONS,2554,2013,Percentage,3.9
Greece,EMP2,WOMEN,TOTAL,2013,Percentage,30.0
United Kingdom,EMP2,MEN,1524,2000,Percentage,63.6
Estonia,EMP8,ALL_PERSONS,TOTAL,2000,Percentage,3.0
Australia,EMP8,ALL_PERSONS,2554,2011,Percentage,5.4
Greece,EMP2,WOMEN,1564,1990,Percentage,37.5
OECD - Average,EMP1,MEN,1564,2010,Percentage,79.6
Denmark,EMP3,ALL_PERSONS,1524,2013,Percentage,13.1
Germany,EMP2,WOMEN,5564,2010,Percentage,50.5
United States,EMP1,ALL_PERSONS,1564,2012,Percentage,73.1
United States,EMP18_PAR,WOMEN,TOTAL,2013,Weeks,12.0
Hungary,EMP7,MEN,1564,2012,Percentage,62.0
Belgium,EMP2,MEN,5564,1995,Percentage,34.5
Spain,EMP3,WOMEN,1524,2005,Percentage,23.4
Indonesia,EMP2,ALL_PERSONS,1524,2010,Percentage,38.8
OECD - Average,EMP3,MEN,1524,2000,Percentage,13.3
Ireland,EMP2,ALL_PERSONS,2554,2010,Percentage,70.5
Japan,EMP6,WOMEN,55PLUS,2013,Percentage,5.8
Japan,EMP8,MEN,2554,2012,Percentage,4.5
Iceland,EMP7,MEN,1564,1995,Percentage,0.0
Italy,EMP2,ALL_PERSONS,1524,2013,Percentage,16.3
Germany,EMP6,ALL_PERSONS,2554,1995,Percentage,1.7
Switzerland,EMP2,ALL_PERSONS,1564,2011,Percentage,78.3
Slovak Republic,EMP1,ALL_PERSONS,1564,2005,Percentage,68.9
Spain,EMP1,MEN,1524,1995,Percentage,52.8
New Zealand,EMP2,ALL_PERSONS,1524,2000,Percentage,54.2
France,EMP7,WOMEN,1564,2011,Percentage,51.8
Sweden,EMP1,ALL_PERSONS,1564,1990,Percentage,84.7
Slovak Republic,EMP2,WOMEN,2554,2013,Percentage,69.6
Mexico,EMP8,MEN,1524,2000,Percentage,31.0
Australia,EMP2,WOMEN,1524,2011,Percentage,60.2
Hungary,EMP1,MEN,1564,2011,Percentage,68.4
Norway,EMP2,ALL_PERSONS,5564,2013,Percentage,71.1
Finland,EMP6,MEN,55PLUS,2013,Percentage,1.4
Indonesia,EMP2,ALL_PERSONS,1524,2013,Percentage,39.7
Slovak Republic,EMP1,MEN,1524,2012,Percentage,37.1
India,EMP2,ALL_PERSONS,2554,2010,Percentage,65.3
Austria,EMP2,WOMEN,1524,2010,Percentage,48.9
United Kingdom,EMP7,MEN,1564,2010,Percentage,77.1
Russia,EMP6,WOMEN,1524,1995,Percentage,1.5
Austria,EMP8,WOMEN,1524,1995,Percentage,16.1
Israel,EMP6,MEN,2554,1995,Percentage,0.7
Australia,EMP1,MEN,1524,1990,Percentage,75.3
Greece,EMP6,WOMEN,TOTAL,2013,Percentage,8.1
France,EMP2,WOMEN,1564,2005,Percentage,58.4
Austria,EMP8,ALL_PERSONS,2554,2010,Percentage,4.9
Sweden,EMP2,WOMEN,2554,1995,Percentage,81.1
Belgium,EMP7,ALL_PERSONS,1564,2012,Percentage,57.2
Italy,EMP3,WOMEN,1524,2013,Percentage,41.5
Germany,EMP8,MEN,5564,2000,Percentage,4.5
Finland,EMP6,WOMEN,2554,2011,Percentage,4.5
Italy,EMP8,ALL_PERSONS,1524,1995,Percentage,17.9
Turkey,EMP8,MEN,5564,2000,Percentage,33.2
Sweden,EMP8,WOMEN,1524,2000,Percentage,56.9
Netherlands,EMP1,WOMEN,1564,2011,Percentage,72.9
Luxembourg,EMP6,MEN,2554,2012,Percentage,0.5
Switzerland,EMP7,WOMEN,1564,2011,Percentage,51.6
United States,EMP6,WOMEN,TOTAL,2013,Percentage,2.3
Australia,EMP2,ALL_PERSONS,1524,2000,Percentage,61.7
Korea,EMP2,WOMEN,5564,2000,Percentage,48.0
Spain,EMP2,ALL_PERSONS,1524,2005,Percentage,42.1
United Kingdom,EMP1,MEN,1564,2012,Percentage,82.7
OECD - Average,EMP8,MEN,5564,2010,Percentage,8.4
New Zealand,EMP2,WOMEN,1524,2011,Percentage,47.7
France,EMP7,ALL_PERSONS,1564,2000,Percentage,56.2
France,EMP3,WOMEN,1524,1990,Percentage,23.9
Ireland,EMP6,MEN,2554,1990,Percentage,1.6
Ireland,EMP8,ALL_PERSONS,1524,2012,Percentage,34.9
Slovak Republic,EMP8,ALL_PERSONS,2554,2010,Percentage,4.6
Australia,EMP3,ALL_PERSONS,1524,2012,Percentage,11.7
Hungary,EMP2,MEN,1524,2005,Percentage,24.4
France,EMP6,ALL_PERSONS,55PLUS,2013,Percentage,7.6
Sweden,EMP1,ALL_PERSONS,TOTAL,2013,Percentage,71.5
Ireland,EMP3,ALL_PERSONS,1524,2013,Percentage,29.6
Finland,EMP2,ALL_PERSONS,2554,2013,Percentage,81.0
Australia,EMP2,MEN,5564,1990,Percentage,58.8
Norway,EMP8,MEN,1524,2013,Percentage,22.7
Sweden,EMP7,ALL_PERSONS,1564,2011,Percentage,65.5
OECD - Average,EMP1,MEN,1564,2013,Percentage,79.6
Estonia,EMP7,MEN,1564,2010,Percentage,61.9
Ireland,EMP6,MEN,2554,2013,Percentage,6.7
Italy,EMP2,ALL_PERSONS,1564,2011,Percentage,56.8
Iceland,EMP6,MEN,TOTAL,2012,Percentage,2.3
Greece,EMP2,WOMEN,1564,2010,Percentage,48.0
Estonia,EMP1,ALL_PERSONS,1524,2005,Percentage,36.4
Finland,EMP8,WOMEN,1524,2000,Percentage,50.0
Canada,EMP1,ALL_PERSONS,1524,2011,Percentage,64.5
Estonia,EMP2,WOMEN,TOTAL,2013,Percentage,58.7
Ireland,EMP1,ALL_PERSONS,1564,1990,Percentage,60.1
Canada,EMP2,MEN,1524,2012,Percentage,53.2
Netherlands,EMP2,WOMEN,2554,2005,Percentage,72.6
Japan,EMP3,MEN,1524,2013,Percentage,7.6
Poland,EMP1,MEN,1564,2000,Percentage,71.7
Ireland,EMP2,ALL_PERSONS,2554,2013,Percentage,71.0
Russia,EMP2,MEN,2554,1995,Percentage,83.7
United States,EMP1,WOMEN,1564,2000,Percentage,70.7
Chile,EMP2,WOMEN,2554,2000,Percentage,45.0
Korea,EMP2,MEN,1564,2011,Percentage,74.6
Slovenia,EMP7,ALL_PERSONS,1564,2010,Percentage,69.3
India,EMP1,ALL_PERSONS,1564,2010,Percentage,56.8
Czech Republic,EMP1,WOMEN,1524,1995,Percentage,42.0
France,EMP2,ALL_PERSONS,1524,1990,Percentage,29.5
Switzerland,EMP1,MEN,1524,2000,Percentage,70.5
Switzerland,EMP7,WOMEN,1564,2005,Percentage,50.9
Ireland,EMP18_MAT,WOMEN,TOTAL,2012,Weeks,42.0
Netherlands,EMP3,ALL_PERSONS,1524,2000,Percentage,6.1
Ireland,EMP2,MEN,1564,1995,Percentage,66.7
Portugal,EMP2,WOMEN,5564,1990,Percentage,32.0
Finland,EMP1,ALL_PERSONS,1564,1990,Percentage,77.1
Denmark,EMP1,MEN,1524,2011,Percentage,67.1
Australia,EMP2,WOMEN,1564,2012,Percentage,66.6
Denmark,EMP2,WOMEN,1524,2012,Percentage,55.4
Russia,EMP2,MEN,1524,1995,Percentage,45.0
Australia,EMP3,WOMEN,1524,2000,Percentage,11.2
Slovak Republic,EMP8,ALL_PERSONS,5564,2005,Percentage,10.1
Denmark,EMP5,MEN,TOTAL,2013,Percentage,14.2
Indonesia,EMP3,WOMEN,1524,2010,Percentage,21.6
Belgium,EMP1,MEN,1524,1995,Percentage,36.0
Denmark,EMP3,ALL_PERSONS,1524,2010,Percentage,14.0
Italy,EMP3,WOMEN,1524,2010,Percentage,29.4
Italy,EMP2,ALL_PERSONS,1524,1990,Percentage,29.8
Finland,EMP1,MEN,1524,2000,Percentage,56.4
Portugal,EMP7,MEN,1564,2013,Percentage,64.9
China (People's Republic of),EMP1,WOMEN,1524,2010,Percentage,55.1
Chile,EMP2,WOMEN,1524,2000,Percentage,20.2
New Zealand,EMP2,WOMEN,2554,2011,Percentage,73.5
Austria,EMP6,ALL_PERSONS,1524,2012,Percentage,2.3
Australia,EMP6,ALL_PERSONS,1524,2013,Percentage,16.9
Slovak Republic,EMP2,MEN,2554,2012,Percentage,83.0
Greece,EMP8,MEN,TOTAL,2013,Percentage,9.2
United States,EMP2,WOMEN,1564,1995,Percentage,65.8
Greece,EMP2,WOMEN,5564,2012,Percentage,26.1
India,EMP3,MEN,1524,2000,Percentage,10.1
Chile,EMP7,WOMEN,1564,2010,Percentage,44.7
Finland,EMP6,MEN,2554,2010,Percentage,1.5
India,EMP2,ALL_PERSONS,1564,2005,Percentage,59.8
Hungary,EMP6,WOMEN,TOTAL,2013,Percentage,3.7
Luxembourg,EMP3,MEN,1524,2005,Percentage,11.7
Slovenia,EMP8,WOMEN,1524,2010,Percentage,80.5
Japan,EMP2,MEN,1564,2011,Percentage,80.2
Australia,EMP7,ALL_PERSONS,1564,2013,Percentage,66.0
Belgium,EMP8,ALL_PERSONS,2554,1990,Percentage,4.0
Mexico,EMP1,WOMEN,1524,2005,Percentage,34.3
OECD - Average,EMP8,MEN,2554,1990,Percentage,6.7
Luxembourg,EMP2,MEN,1524,2013,Percentage,24.2
Estonia,EMP1,WOMEN,1524,2013,Percentage,38.1
Spain,EMP1,MEN,1524,2012,Percentage,44.5
Germany,EMP2,WOMEN,2554,2010,Percentage,76.3
Indonesia,EMP2,ALL_PERSONS,2554,2010,Percentage,74.7
New Zealand,EMP7,WOMEN,1564,1995,Percentage,47.8
Israel,EMP6,MEN,2554,2012,Percentage,1.7
Greece,EMP8,WOMEN,1524,2011,Percentage,32.8
Finland,EMP7,ALL_PERSONS,1564,2000,Percentage,0.0
Finland,EMP7,WOMEN,1564,2011,Percentage,58.7
France,EMP8,MEN,5564,2000,Percentage,5.4
Spain,EMP2,MEN,2554,1995,Percentage,78.6
United States,EMP2,MEN,2554,1990,Percentage,89.1
Indonesia,EMP2,ALL_PERSONS,5564,2010,Percentage,68.2
Slovenia,EMP1,MEN,1564,2013,Percentage,74.2
France,EMP8,ALL_PERSONS,2554,1995,Percentage,9.1
Turkey,EMP6,ALL_PERSONS,2554,2012,Percentage,0.8
Denmark,EMP8,MEN,1524,1990,Percentage,31.3
Australia,EMP6,MEN,1524,2000,Percentage,10.2
Netherlands,EMP7,WOMEN,1564,2012,Percentage,42.2
Netherlands,EMP2,ALL_PERSONS,1564,1995,Percentage,65.1
Australia,EMP1,MEN,1564,2013,Percentage,82.4
Norway,EMP2,ALL_PERSONS,1524,2010,Percentage,52.0
United States,EMP8,MEN,1524,1995,Percentage,9.0
Spain,EMP8,ALL_PERSONS,2554,2013,Percentage,22.7
Belgium,EMP8,WOMEN,1524,1995,Percentage,20.6
Italy,EMP6,MEN,2554,1990,Percentage,1.0
Spain,EMP2,WOMEN,1524,2013,Percentage,18.0
Italy,EMP8,ALL_PERSONS,1524,2012,Percentage,53.2
Slovenia,EMP6,ALL_PERSONS,2554,2013,Percentage,0.9
Austria,EMP8,WOMEN,1524,2012,Percentage,32.6
Iceland,EMP8,MEN,1524,2013,Percentage,35.6
Portugal,EMP1,WOMEN,1524,2010,Percentage,34.2
Portugal,EMP1,ALL_PERSONS,1564,2005,Percentage,73.2
Italy,EMP6,MEN,1524,2010,Percentage,9.5
Iceland,EMP2,MEN,5564,2011,Percentage,82.4
Japan,EMP2,WOMEN,1564,1995,Percentage,56.4
Belgium,EMP1,WOMEN,1564,2005,Percentage,59.5
South Africa,EMP2,WOMEN,2554,2010,Percentage,48.0
Canada,EMP5,ALL_PERSONS,TOTAL,2013,Percentage,19.1
Germany,EMP8,MEN,2554,2005,Percentage,8.4
Japan,EMP2,MEN,2554,2010,Percentage,91.4
Korea,EMP8,MEN,TOTAL,2013,Percentage,20.4
Slovenia,EMP8,MEN,2554,2000,Percentage,8.7
Hungary,EMP2,MEN,2554,2005,Percentage,80.3
New Zealand,EMP1,MEN,1524,2010,Percentage,61.6
Slovak Republic,EMP3,ALL_PERSONS,1524,2011,Percentage,33.4
OECD - Average,EMP1,WOMEN,1524,2011,Percentage,43.0
Korea,EMP2,MEN,1524,1990,Percentage,25.7
Germany,EMP6,WOMEN,1524,2000,Percentage,2.9
Austria,EMP8,ALL_PERSONS,5564,2005,Percentage,3.3
OECD - Average,EMP6,MEN,1524,2005,Percentage,3.0
Poland,EMP1,WOMEN,1524,2010,Percentage,29.6
OECD - Average,EMP2,WOMEN,5564,2011,Percentage,46.0
Australia,EMP10,WOMEN,TOTAL,2012,Percentage,8.6
Greece,EMP7,ALL_PERSONS,1564,2005,Percentage,63.3
Italy,EMP1,WOMEN,1564,2013,Percentage,53.6
New Zealand,EMP2,MEN,5564,2010,Percentage,79.5
Mexico,EMP7,MEN,1564,2005,Percentage,95.3
New Zealand,EMP2,WOMEN,5564,2011,Percentage,67.5
Greece,EMP8,ALL_PERSONS,1524,2000,Percentage,29.5
Luxembourg,EMP1,ALL_PERSONS,1524,1995,Percentage,41.2
Israel,EMP1,WOMEN,1564,2012,Percentage,67.1
Australia,EMP1,MEN,1564,2010,Percentage,82.9
Czech Republic,EMP6,WOMEN,1524,2005,Percentage,1.8
Austria,EMP2,WOMEN,5564,2013,Percentage,35.2
Sweden,EMP3,ALL_PERSONS,1524,2013,Percentage,23.6
Austria,EMP18_PAR,WOMEN,TOTAL,2013,Weeks,87.3
Switzerland,EMP7,ALL_PERSONS,1564,2000,Percentage,70.4
Germany,EMP7,MEN,1564,2010,Percentage,76.3
Belgium,EMP8,ALL_PERSONS,2554,2010,Percentage,6.5
Poland,EMP6,MEN,TOTAL,2013,Percentage,1.3
Ireland,EMP7,WOMEN,1564,2005,Percentage,46.6
Germany,EMP6,ALL_PERSONS,2554,2012,Percentage,3.9
Israel,EMP1,ALL_PERSONS,1524,1995,Percentage,61.5
Iceland,EMP6,ALL_PERSONS,1524,2000,Percentage,1.1
Russia,EMP6,WOMEN,1524,2012,Percentage,0.3
Iceland,EMP8,MEN,1524,2010,Percentage,33.0
Chile,EMP8,MEN,5564,2013,Percentage,23.9
Italy,EMP2,ALL_PERSONS,1524,2010,Percentage,20.2
United Kingdom,EMP6,ALL_PERSONS,2554,1995,Percentage,2.8
Portugal,EMP1,WOMEN,1524,2013,Percentage,33.8
Slovak Republic,EMP3,MEN,1524,1995,Percentage,26.0
Turkey,EMP3,WOMEN,1524,1990,Percentage,15.0
Japan,EMP8,MEN,5564,1990,Percentage,9.8
France,EMP2,ALL_PERSONS,2554,2013,Percentage,80.6
Finland,EMP3,ALL_PERSONS,1524,2013,Percentage,18.9
Sweden,EMP2,ALL_PERSONS,2554,2010,Percentage,84.0
South Africa,EMP2,MEN,1564,2010,Percentage,48.7
United States,EMP3,ALL_PERSONS,1524,2012,Percentage,16.2
Turkey,EMP8,MEN,2554,2005,Percentage,10.9
Norway,EMP7,WOMEN,1564,2011,Percentage,56.6
Indonesia,EMP2,ALL_PERSONS,1564,2011,Percentage,65.3
Germany,EMP2,WOMEN,1564,2011,Percentage,67.8
United Kingdom,EMP1,ALL_PERSONS,1524,2005,Percentage,66.9
New Zealand,EMP2,ALL_PERSONS,2554,2000,Percentage,78.2
Italy,EMP8,ALL_PERSONS,2554,1995,Percentage,5.8
Netherlands,EMP8,WOMEN,5564,2005,Percentage,8.0
Spain,EMP7,ALL_PERSONS,1564,2012,Percentage,57.7
Germany,EMP6,WOMEN,2554,2000,Percentage,4.4
Italy,EMP2,MEN,5564,2000,Percentage,40.9
Luxembourg,EMP6,MEN,1524,2012,Percentage,1.4
OECD - Average,EMP8,WOMEN,5564,2000,Percentage,10.0
Korea,EMP2,ALL_PERSONS,5564,2012,Percentage,63.1
Portugal,EMP2,ALL_PERSONS,1524,2013,Percentage,21.7
Poland,EMP2,WOMEN,5564,2010,Percentage,24.2
Czech Republic,EMP2,WOMEN,5564,1995,Percentage,20.6
Finland,EMP2,ALL_PERSONS,1524,2010,Percentage,40.5
Sweden,EMP18_MAT,WOMEN,TOTAL,2012,Weeks,15.6
Hungary,EMP8,MEN,2554,2013,Percentage,10.5
Netherlands,EMP2,ALL_PERSONS,1524,2011,Percentage,61.3
Portugal,EMP6,MEN,1524,2013,Percentage,9.8
Norway,EMP1,ALL_PERSONS,1524,2010,Percentage,57.4
Ireland,EMP8,ALL_PERSONS,2554,2012,Percentage,7.7
Greece,EMP1,MEN,1564,2005,Percentage,78.4
Finland,EMP2,ALL_PERSONS,2554,2010,Percentage,81.5
Germany,EMP6,WOMEN,55PLUS,2013,Percentage,7.6
OECD - Average,EMP1,ALL_PERSONS,1524,2000,Percentage,51.6
United States,EMP2,ALL_PERSONS,2554,2012,Percentage,75.7
United Kingdom,EMP2,WOMEN,2554,1990,Percentage,68.6
Poland,EMP8,ALL_PERSONS,5564,2010,Percentage,21.1
Belgium,EMP7,ALL_PERSONS,1564,1995,Percentage,52.3
Iceland,EMP8,WOMEN,5564,1995,Percentage,4.5
Denmark,EMP1,WOMEN,1524,1995,Percentage,69.4
Luxembourg,EMP2,ALL_PERSONS,1564,2010,Percentage,65.2
OECD - Average,EMP8,WOMEN,1524,1990,Percentage,18.5
Israel,EMP7,WOMEN,1564,2010,Percentage,53.9
Hungary,EMP8,WOMEN,5564,2012,Percentage,6.5
Austria,EMP1,MEN,1564,2012,Percentage,80.2
Slovenia,EMP8,WOMEN,1524,2013,Percentage,87.1
Ireland,EMP1,ALL_PERSONS,1524,1990,Percentage,50.3
Finland,EMP2,ALL_PERSONS,1564,2011,Percentage,69.2
United States,EMP1,WOMEN,1524,2000,Percentage,63.0
United States,EMP1,ALL_PERSONS,1564,1995,Percentage,76.9
Hungary,EMP7,MEN,1564,1995,Percentage,64.3
Iceland,EMP1,ALL_PERSONS,1564,2013,Percentage,86.6
Belgium,EMP1,MEN,1564,1995,Percentage,72.3
Czech Republic,EMP1,WOMEN,1524,2012,Percentage,25.9
Portugal,EMP8,MEN,1524,2005,Percentage,44.8
Slovenia,EMP1,MEN,1524,2010,Percentage,44.4
Korea,EMP2,MEN,2554,2013,Percentage,87.9
Belgium,EMP2,WOMEN,1564,2000,Percentage,51.5
Switzerland,EMP1,MEN,1564,2000,Percentage,89.4
Spain,EMP6,MEN,1524,2005,Percentage,3.2
Norway,EMP8,WOMEN,1524,2000,Percentage,32.0
France,EMP1,WOMEN,1564,1990,Percentage,57.2
France,EMP2,ALL_PERSONS,5564,2013,Percentage,45.6
Chile,EMP2,ALL_PERSONS,TOTAL,2013,Percentage,56.0
Germany,EMP2,MEN,2554,2000,Percentage,87.2
Germany,EMP6,ALL_PERSONS,1524,2012,Percentage,2.7
Israel,EMP2,MEN,1564,2000,Percentage,68.9
Slovenia,EMP2,WOMEN,5564,2005,Percentage,18.5
Israel,EMP2,ALL_PERSONS,1524,2012,Percentage,43.5
Poland,EMP6,MEN,2554,2013,Percentage,1.2
Switzerland,EMP6,ALL_PERSONS,TOTAL,2011,Percentage,2.4
Netherlands,EMP8,WOMEN,2554,2013,Percentage,15.9
New Zealand,EMP2,WOMEN,1524,2005,Percentage,53.1
Luxembourg,EMP1,MEN,1564,2005,Percentage,76.0
Denmark,EMP7,MEN,1564,1995,Percentage,77.8
Brazil,EMP10,WOMEN,TOTAL,2011,Percentage,4.6
Austria,EMP2,WOMEN,1564,2011,Percentage,66.1
OECD - Average,EMP6,WOMEN,2554,2010,Percentage,5.2
Slovak Republic,EMP8,WOMEN,5564,2010,Percentage,6.2
Belgium,EMP2,ALL_PERSONS,5564,2011,Percentage,38.7
Poland,EMP7,MEN,1564,2010,Percentage,69.5
Germany,EMP2,WOMEN,5564,1990,Percentage,22.4
Belgium,EMP2,ALL_PERSONS,1524,2005,Percentage,27.5
Russia,EMP1,ALL_PERSONS,1524,2011,Percentage,41.3
Indonesia,EMP10,WOMEN,TOTAL,2013,Percentage,1.2
OECD - Average,EMP1,MEN,1524,1990,Percentage,59.4
South Africa,EMP1,ALL_PERSONS,1564,2011,Percentage,55.7
Czech Republic,EMP8,WOMEN,5564,2012,Percentage,10.6
Germany,EMP8,WOMEN,2554,1995,Percentage,7.2
Slovak Republic,EMP6,WOMEN,55PLUS,2013,Percentage,3.1
Iceland,EMP6,WOMEN,1524,2011,Percentage,7.4
Hungary,EMP6,WOMEN,2554,2005,Percentage,1.2
Russia,EMP2,MEN,1524,2012,Percentage,37.5
Iceland,EMP2,MEN,1524,2011,Percentage,59.0
Belgium,EMP8,MEN,5564,2012,Percentage,2.4
New Zealand,EMP7,ALL_PERSONS,1564,2010,Percentage,70.3
France,EMP1,MEN,1564,2000,Percentage,74.4
Mexico,EMP2,MEN,1524,2012,Percentage,55.4
Austria,EMP6,WOMEN,55PLUS,2013,Percentage,4.8
OECD - Average,EMP2,MEN,1524,2005,Percentage,46.7
Estonia,EMP8,WOMEN,5564,2013,Percentage,0.9
Chile,EMP2,ALL_PERSONS,2554,2012,Percentage,74.5
Czech Republic,EMP2,MEN,1524,2005,Percentage,31.2
Denmark,EMP2,MEN,1524,2011,Percentage,56.6
India,EMP2,WOMEN,5564,2012,Percentage,25.2
Sweden,EMP1,MEN,1524,2011,Percentage,53.0
Germany,EMP8,WOMEN,1524,2012,Percentage,52.0
Slovenia,EMP10,WOMEN,TOTAL,2012,Percentage,6.7
Austria,EMP11,WOMEN,TOTAL,2013,Percentage,12.6
